"x","y","sample number","angle","30:23:03:87:17:98#WIFI-RTT","30:23:03:87:17:99#WIFI-RTT","30:23:03:87:17:9a#WIFI-RTT","58:cb:52:d7:b5:5d#WIFI-RTT","58:cb:52:d7:b5:31#WIFI-RTT","30:23:03:87:19:6e#WIFI-RTT","30:23:03:87:19:6d#WIFI-RTT","58:cb:52:d7:b4:d9#WIFI-RTT","30:23:03:87:19:6c#WIFI-RTT","58:cb:52:d7:bb:61#WIFI-RTT","30:23:03:87:17:80#WIFI-RTT","58:cb:52:d7:ad:ac#WIFI-RTT","30:23:03:87:17:81#WIFI-RTT","30:23:03:87:17:82#WIFI-RTT"
"0.0","19.2","4548","0.0","6.817","2.619","2.857","17.992","19.783","15.25","11.863","6.979","19.954","-0.553","16.354","-100.0","9.539","11.207","-100.0"
"0.0","19.2","4549","0.0","5.88","2.426","3.346","18.114","20.132","16.1","11.967","6.914","21.979","-0.635","15.77","-100.0","9.741","11.383","-100.0"
"0.0","19.2","4550","1.0","3.705","2.229","2.887","17.995","18.597","15.411","10.926","6.933","16.351","-0.319","12.836","-100.0","8.595","9.049","-100.0"
"0.0","19.2","4551","1.0","4.867","2.057","3.873","17.614","17.847","12.31","11.163","6.832","15.417","-0.809","12.714","-100.0","8.646","9.186","-100.0"
"0.0","19.2","4552","1.0","10.492","3.001","5.397","17.483","18.255","14.674","10.935","7.267","16.042","-0.757","13.08","-100.0","8.676","8.892","-100.0"
"0.0","19.2","4553","1.0","8.067","3.523","3.458","17.564","18.393","14.303","11.079","7.33","15.105","-0.813","12.958","-100.0","8.639","9.088","-100.0"
"0.0","19.2","4554","1.0","5.101","3.432","3.053","17.561","18.17","14.488","11.013","7.061","-100.0","-0.818","12.129","-100.0","8.599","9.029","-100.0"
"0.0","19.2","4555","1.0","3.692","2.029","4.185","17.526","18.369","13.853","11.163","7.215","14.792","-0.874","12.489","-100.0","8.683","9.029","-100.0"
"0.0","19.2","4556","1.0","4.479","2.029","3.99","17.536","18.224","12.506","11.207","7.126","15.417","-0.762","12.592","-100.0","8.653","9.225","-100.0"
"0.0","19.2","4557","1.0","4.155","2.179","3.951","17.526","18.255","14.478","11.163","7.148","14.779","-0.755","12.489","-100.0","8.526","9.107","-100.0"
"0.0","19.2","4558","1.0","4.745","2.141","3.853","17.492","18.278","15.318","11.169","7.229","15.879","-0.82","12.958","-100.0","8.74","9.068","-100.0"
"0.0","19.2","4559","1.0","4.792","2.066","3.912","17.451","18.262","15.357","11.101","7.234","14.955","-0.785","12.714","-100.0","8.616","9.264","-100.0"
"0.0","19.2","4560","1.0","5.345","2.073","3.892","17.373","18.351","12.936","11.163","6.87","15.405","-0.736","12.601","-100.0","8.623","9.127","-100.0"
"0.0","19.2","4561","1.0","5.336","1.991","3.99","17.445","18.29","13.726","11.248","6.867","14.955","-0.844","12.367","-100.0","8.583","9.4","-100.0"
"0.0","19.2","4562","1.0","4.942","1.944","3.678","17.339","18.369","14.503","11.163","6.832","-100.0","-0.736","12.958","-100.0","8.667","9.01","-100.0"
"0.0","19.2","4563","1.0","4.98","1.994","3.756","17.254","18.17","14.693","10.901","6.911","15.892","-0.811","-100.0","-100.0","8.667","9.029","-100.0"
"0.0","19.2","4564","1.0","5.1","2.063","4.029","17.492","18.334","14.791","11.238","6.826","15.092","-0.818","12.601","-100.0","8.742","9.224","-100.0"
"0.0","19.2","4565","1.0","4.867","1.907","3.834","17.339","18.198","14.547","10.901","6.836","-100.0","-0.703","12.489","-100.0","8.676","9.361","-100.0"
"0.0","19.2","4566","1.0","5.101","2.032","3.795","17.414","18.458","15.24","11.098","6.786","15.567","-0.813","12.601","-100.0","8.611","8.99","-100.0"
"0.0","19.2","4567","1.0","4.98","2.179","3.971","17.376","18.311","14.781","11.251","6.904","15.105","-0.818","12.917","-100.0","8.676","8.795","-100.0"
"0.0","19.2","4568","1.0","5.567","1.991","3.912","17.376","18.163","15.352","11.023","6.914","14.942","-0.846","12.836","-100.0","8.639","9.186","-100.0"
"0.0","19.2","4569","1.0","5.448","1.991","4.088","17.329","18.257","14.605","11.06","6.911","15.267","-0.731","12.601","-100.0","8.721","9.4","-100.0"
"0.0","19.2","4570","1.0","4.954","2.029","4.185","17.376","18.276","14.732","10.941","6.914","14.792","-0.82","12.601","-100.0","8.679","9.127","-100.0"
"0.0","19.2","4571","1.0","5.223","1.988","4.088","17.526","18.36","14.185","11.082","6.914","-100.0","-0.825","12.367","-100.0","8.705","9.283","-100.0"
"0.0","19.2","4572","1.0","4.623","2.101","4.088","17.458","18.315","13.99","11.079","6.895","14.629","-0.809","12.376","-100.0","8.641","9.146","-100.0"
"0.0","19.2","4573","1.0","4.511","2.026","3.775","17.489","18.393","15.104","10.938","6.873","-100.0","-0.816","12.601","-100.0","8.707","9.225","-100.0"
"0.0","19.2","4574","1.0","4.779","2.029","3.956","17.57","18.287","14.854","10.901","6.836","15.255","-0.79","12.442","-100.0","8.587","9.205","-100.0"
"0.0","19.2","4575","1.0","5.254","2.104","3.873","17.301","18.372","13.17","10.969","7.033","15.255","-0.705","12.754","-100.0","8.716","9.068","-100.0"
"0.0","19.2","4576","1.0","-100.0","1.985","3.912","17.539","18.28","15.494","11.248","6.898","-100.0","-0.87","12.714","-100.0","8.726","9.029","-100.0"
"0.0","19.2","4577","1.0","4.633","2.066","3.971","17.486","18.233","13.736","11.019","6.942","15.417","-0.787","12.48","-100.0","8.611","9.4","-100.0"
"0.0","19.2","4578","1.0","5.57","2.076","3.853","17.448","18.372","14.796","10.901","6.823","15.567","-0.846","12.442","-100.0","8.639","9.088","-100.0"
"0.0","19.2","4579","1.0","-100.0","2.141","4.127","17.37","18.369","13.888","11.041","6.933","-100.0","-0.783","12.442","-100.0","8.616","8.878","-100.0"
"0.0","19.2","4580","1.0","5.101","1.904","3.58","17.442","18.337","15.118","11.082","7.017","14.942","-0.853","12.245","-100.0","8.639","9.049","-100.0"
"0.0","19.2","4581","1.0","4.954","1.991","4.01","17.448","18.306","14.127","10.857","6.864","-100.0","-0.811","12.604","-100.0","8.651","9.107","-100.0"
"0.0","19.2","4582","1.0","4.479","1.988","4.322","17.376","18.278","12.438","10.935","6.933","14.792","-0.809","12.754","-100.0","8.618","9.147","-100.0"
"0.0","19.2","4583","1.0","4.98","2.032","3.931","17.526","18.201","13.854","11.126","7.063","15.729","-0.792","12.604","-100.0","8.665","9.449","-100.0"
"0.0","19.2","4584","1.0","5.101","2.029","4.127","17.489","18.346","12.662","11.041","6.829","-100.0","-0.68","12.604","-100.0","8.683","9.107","-100.0"
"0.0","19.2","4585","1.0","5.092","2.069","4.029","17.448","18.341","14.313","11.019","6.823","15.579","-0.809","11.967","-100.0","8.611","9.478","-100.0"
"0.0","19.2","4586","1.0","4.98","2.216","3.834","17.448","18.257","14.928","11.238","6.914","15.417","-0.82","12.442","-100.0","8.662","9.361","-100.0"
"0.0","19.2","4587","1.0","4.98","2.101","4.205","17.523","18.198","14.205","10.969","7.122","15.105","-0.78","12.601","-100.0","8.611","9.01","-100.0"
"0.0","19.2","4588","1.0","4.755","1.935","4.185","17.442","18.229","12.975","11.126","7.098","15.879","-0.816","12.279","-100.0","8.676","9.146","-100.0"
"0.0","19.2","4589","1.0","4.792","2.076","4.107","17.411","18.224","15.279","10.982","6.823","14.942","-0.787","12.714","-100.0","8.639","9.244","-100.0"
"0.0","19.2","4590","1.0","-100.0","2.094","4.185","17.564","18.278","14.557","11.101","6.895","15.417","-0.783","11.967","-100.0","8.691","9.478","-100.0"
"0.0","19.2","4591","1.0","4.858","2.104","4.225","17.576","18.339","14.518","11.201","6.936","15.567","-0.764","12.604","-100.0","8.653","9.342","-100.0"
"0.0","19.2","4592","1.0","4.511","1.982","4.224","17.529","18.283","14.034","10.979","6.798","-100.0","-0.874","12.723","-100.0","8.738","9.381","-100.0"
"0.0","19.2","4593","1.0","4.745","2.026","4.303","17.526","18.168","14.459","10.938","6.87","14.792","-0.87","12.836","-100.0","8.751","9.068","-100.0"
"0.0","19.2","4594","1.0","4.52","1.957","4.381","17.529","18.112","14.537","11.023","6.914","15.092","-0.724","12.723","-100.0","8.662","9.205","-100.0"
"0.0","19.2","4595","1.0","-100.0","1.988","4.205","17.529","18.278","14.239","11.079","6.895","15.255","-0.848","12.723","-100.0","8.768","8.99","-100.0"
"0.0","19.2","4596","1.0","4.042","2.019","3.951","17.539","18.346","14.562","11.248","6.87","15.879","-0.785","12.601","-100.0","8.573","9.361","-100.0"
"0.0","19.2","4597","1.0","4.329","2.107","3.834","17.379","18.25","13.8","11.176","7.026","18.105","-0.811","10.961","-100.0","8.719","9.186","-100.0"
"0.0","19.2","4598","1.0","4.286","2.148","4.127","17.755","19.131","15.777","11.191","6.895","-100.0","-0.787","13.217","-100.0","11.596","10.784","-100.0"
"0.0","19.2","4599","1.0","4.005","2.104","3.736","17.58","19.601","14.83","11.21","7.057","14.792","-0.673","13.895","-100.0","11.367","11.851","-100.0"
"2.0","19.2","4600","0.0","4.779","0.926","1.51","17.929","18.543","15.294","11.16","5.502","14.629","1.436","15.092","-100.0","9.328","10.606","-100.0"
"2.0","19.2","4601","0.0","4.942","1.078","1.373","17.648","19.236","12.057","11.184","5.542","13.217","0.906","14.167","-100.0","9.766","17.901","-100.0"
"2.0","19.2","4602","0.0","4.005","1.007","1.49","17.726","19.048","13.326","11.329","5.233","14.792","0.965","13.692","-100.0","9.351","9.85","-100.0"
"2.0","19.2","4603","0.0","4.479","1.209","1.334","17.604","19.008","13.639","11.362","5.411","14.317","0.967","14.329","-100.0","9.313","9.947","-100.0"
"2.0","19.2","4604","0.0","3.236","1.188","1.256","17.651","19.048","13.58","11.386","5.567","14.317","0.998","13.542","-100.0","9.316","10.084","-100.0"
"2.0","19.2","4605","0.0","4.629","1.153","1.314","17.645","18.988","12.193","11.283","5.533","14.629","0.936","14.467","-100.0","9.34","9.791","-100.0"
"2.0","19.2","4606","0.0","4.317","1.132","1.256","17.686","19.103","12.428","11.393","5.392","14.942","1.011","13.542","-100.0","9.342","9.889","-100.0"
"2.0","19.2","4607","0.0","4.467","1.201","1.197","17.764","19.105","13.092","11.341","5.489","15.292","1.021","13.38","-100.0","9.098","9.713","-100.0"
"2.0","19.2","4608","0.0","4.017","1.13","1.373","17.689","18.973","12.057","11.299","5.545","14.017","1.004","13.53","-100.0","9.273","9.791","-100.0"
"2.0","19.2","4609","0.0","3.855","1.079","1.568","17.686","19.086","13.463","11.449","5.454","14.479","0.997","13.651","-100.0","9.157","9.732","-100.0"
"2.0","19.2","4610","0.0","4.479","1.204","1.431","17.576","18.936","12.975","11.341","5.539","14.479","0.933","13.53","-100.0","9.223","9.903","-100.0"
"2.0","19.2","4611","0.0","4.167","1.082","1.549","17.645","19.089","12.018","11.173","5.42","13.854","0.936","13.692","-100.0","9.263","9.654","-100.0"
"2.0","19.2","4612","0.0","4.005","1.166","1.49","17.689","19.019","12.096","11.48","5.42","14.167","1.03","13.542","-100.0","9.391","9.811","-100.0"
"2.0","19.2","4613","0.0","4.389","1.119","1.373","17.733","19.095","13.443","11.355","5.383","14.479","0.998","13.854","-100.0","8.988","9.908","-100.0"
"2.0","19.2","4614","0.0","4.317","1.191","1.236","17.605","19.08","12.955","11.21","5.529","14.317","0.969","13.542","-100.0","8.982","9.869","-100.0"
"2.0","19.2","4615","0.0","4.629","1.162","1.334","17.686","19.011","12.789","11.149","5.461","14.629","1.021","13.08","-100.0","9.244","9.459","-100.0"
"2.0","19.2","4616","0.0","4.479","1.21","1.314","17.605","18.976","12.955","11.379","5.461","14.479","1.0","14.167","-100.0","9.263","9.81","-100.0"
"2.0","19.2","4617","0.0","4.155","1.183","1.432","17.676","18.908","13.15","11.278","5.389","14.792","0.997","13.23","-100.0","9.179","9.713","-100.0"
"2.0","19.2","4618","0.0","3.855","1.163","1.314","17.723","18.976","13.58","11.257","5.345","-100.0","0.988","13.392","-100.0","8.904","9.869","-100.0"
"2.0","19.2","4619","0.0","4.167","1.076","1.353","17.651","18.867","12.486","11.145","5.495","14.329","1.079","14.017","-100.0","8.988","9.976","-100.0"
"2.0","19.2","4620","0.0","3.529","1.119","1.295","17.648","18.962","12.604","11.358","5.495","14.329","1.0","13.53","-100.0","9.273","10.162","-100.0"
"2.0","19.2","4621","0.0","3.379","1.163","1.373","17.604","19.026","12.916","11.053","5.467","14.942","1.0","13.539","-100.0","9.101","9.728","-100.0"
"2.0","19.2","4622","0.0","4.317","1.181","1.51","17.729","19.017","11.9","11.086","5.383","14.317","0.973","13.38","-100.0","8.988","9.654","-100.0"
"2.0","19.2","4623","0.0","4.167","1.176","1.49","17.686","18.939","12.662","11.445","5.426","14.479","0.908","13.692","-100.0","9.345","9.801","-100.0"
"2.0","19.2","4624","0.0","4.286","1.169","1.334","17.605","18.973","11.861","11.383","5.467","14.711","0.936","13.692","-100.0","8.979","9.908","-100.0"
"2.0","19.2","4625","0.0","3.692","1.207","1.412","17.686","18.976","12.604","11.227","5.458","14.004","0.97","14.242","-100.0","9.244","9.693","-100.0"
"2.0","19.2","4626","0.0","3.705","1.132","1.197","17.692","18.867","12.408","11.287","5.339","14.317","1.056","13.53","-100.0","9.204","9.81","-100.0"
"2.0","19.2","4627","0.0","4.286","1.158","1.314","17.726","18.898","12.779","11.407","5.42","14.942","0.964","14.004","-100.0","9.016","9.801","-100.0"
"2.0","19.2","4628","0.0","3.692","1.041","1.431","17.651","18.986","11.92","11.227","5.411","14.479","1.023","13.392","-100.0","9.166","9.83","-100.0"
"2.0","19.2","4629","0.0","3.705","1.132","1.392","17.683","19.016","13.131","11.409","5.508","14.479","0.967","13.542","-100.0","9.185","10.064","-100.0"
"2.0","19.2","4630","0.0","3.817","1.191","1.392","17.614","19.105","12.096","11.452","5.42","14.154","0.967","13.704","-100.0","9.304","9.752","-100.0"
"2.0","19.2","4631","0.0","4.017","1.054","1.627","17.576","19.023","13.268","11.381","5.42","14.329","0.973","13.23","-100.0","8.941","9.83","-100.0"
"2.0","19.2","4632","0.0","4.317","1.173","1.432","17.689","19.103","12.916","11.325","5.311","14.629","1.045","-100.0","-100.0","8.866","10.123","-100.0"
"2.0","19.2","4633","0.0","4.155","1.129","1.373","17.767","19.054","11.998","11.316","5.389","16.83","0.93","13.854","-100.0","8.941","9.918","-100.0"
"2.0","19.2","4634","0.0","4.467","1.044","1.353","17.645","18.904","12.213","11.297","5.579","-100.0","0.988","13.38","-100.0","9.166","9.674","-100.0"
"2.0","19.2","4635","0.0","4.164","1.181","1.334","17.683","19.008","12.076","11.32","5.492","14.355","1.011","13.773","-100.0","9.313","9.928","-100.0"
"2.0","19.2","4636","0.0","4.005","1.116","1.353","17.73","19.123","12.389","11.355","5.308","14.629","0.997","13.542","-100.0","9.091","9.83","-100.0"
"2.0","19.2","4637","0.0","3.93","1.207","1.471","17.601","19.048","12.135","11.269","5.42","-100.0","1.0","13.542","-100.0","9.188","9.908","-100.0"
"2.0","19.2","4638","0.0","4.398","1.176","1.256","17.639","19.218","13.443","11.344","5.411","14.629","0.976","13.692","-100.0","8.979","9.478","-100.0"
"2.0","19.2","4639","0.0","3.93","1.054","1.451","17.604","19.129","13.092","11.264","5.308","14.792","0.97","13.392","-100.0","9.016","9.752","-100.0"
"2.0","19.2","4640","0.0","4.408","1.165","1.334","17.686","18.976","12.271","11.309","5.42","-100.0","0.964","13.38","-100.0","9.016","9.874","-100.0"
"2.0","19.2","4641","0.0","3.686","1.054","1.393","17.723","19.058","13.58","11.304","5.339","14.942","0.946","13.53","-100.0","8.979","10.064","-100.0"
"2.0","19.2","4642","0.0","4.317","1.091","1.471","17.651","18.976","12.018","11.25","5.411","14.642","0.995","14.017","-100.0","9.054","9.928","-100.0"
"2.0","19.2","4643","0.0","4.005","1.166","1.353","17.614","19.095","13.189","11.381","5.467","15.105","1.026","13.692","-100.0","9.063","9.903","-100.0"
"2.0","19.2","4644","0.0","4.017","1.151","1.334","17.726","18.979","13.014","11.168","5.379","14.792","0.967","13.53","-100.0","9.273","9.889","-100.0"
"2.0","19.2","4645","0.0","3.695","1.126","1.373","17.848","18.979","12.232","11.252","5.373","14.942","0.997","13.704","-100.0","9.11","9.518","-100.0"
"2.0","19.2","4646","0.0","3.461","1.085","1.392","17.601","19.767","16.822","11.341","5.311","16.817","0.898","12.133","-100.0","9.204","9.801","-100.0"
"2.0","19.2","4647","0.0","3.855","0.956","1.568","18.639","19.314","13.697","11.119","5.603","14.008","0.845","14.355","-100.0","10.123","11.94","-100.0"
"2.0","19.2","4648","0.0","-100.0","0.921","1.568","18.745","19.33","13.99","11.316","5.593","14.017","1.211","14.004","-100.0","10.535","12.145","-100.0"
"2.0","19.2","4649","0.0","-100.0","0.862","1.373","18.489","19.133","14.269","11.173","5.464","13.854","1.051","14.317","-100.0","12.08","12.369","-100.0"
"2.0","19.2","4650","1.0","0.717","0.582","0.143","17.651","18.264","13.072","10.773","5.342","14.154","0.773","14.017","-100.0","8.882","11.78","-100.0"
"2.0","19.2","4651","1.0","1.667","0.891","0.616","17.417","19.021","13.17","10.704","5.345","14.154","0.878","13.539","-100.0","9.089","10.255","-100.0"
"2.0","19.2","4652","1.0","2.13","0.735","0.85","17.686","19.811","12.994","10.81","5.373","14.486","0.861","14.017","-100.0","9.56","10.328","-100.0"
"2.0","19.2","4653","1.0","1.667","0.779","0.748","17.666","19.834","13.038","10.966","5.214","14.942","0.892","13.773","-100.0","8.925","9.986","-100.0"
"2.0","19.2","4654","1.0","1.354","0.669","0.514","17.411","18.932","15.543","10.804","5.298","14.13","0.77","14.792","-100.0","9.129","10.006","-100.0"
"2.0","19.2","4655","1.0","1.667","0.741","0.924","17.539","19.072","12.389","10.623","5.073","14.004","0.801","14.004","-100.0","8.979","10.02","-100.0"
"2.0","19.2","4656","1.0","0.105","0.741","0.85","17.601","19.021","13.756","10.666","5.298","14.476","0.779","13.842","-100.0","8.979","10.084","-100.0"
"2.0","19.2","4657","1.0","1.586","0.735","0.235","17.498","18.876","14.205","10.554","5.186","14.329","0.817","13.692","-100.0","8.93","10.143","-100.0"
"2.0","19.2","4658","1.0","0.417","0.816","0.909","17.533","19.011","14.342","10.879","5.186","-100.0","0.811","15.105","-100.0","8.941","10.167","-100.0"
"2.0","19.2","4659","1.0","7.558","0.969","1.275","17.57","19.23","13.287","10.673","5.073","13.692","0.889","14.589","-100.0","8.901","9.967","-100.0"
"2.0","19.2","4660","1.0","1.98","1.27","0.206","17.539","19.246","14.674","10.677","5.311","14.242","0.889","15.105","-100.0","8.754","9.303","-100.0"
"2.0","19.2","4661","1.0","-100.0","2.208","0.968","17.879","19.517","16.773","10.882","8.276","14.955","0.695","9.954","-100.0","8.873","9.83","-100.0"
"2.0","19.2","4662","1.0","4.017","0.954","1.392","17.451","20.298","15.959","13.369","5.19","-100.0","0.467","13.392","-100.0","9.345","10.079","-100.0"
"2.0","19.2","4663","1.0","5.254","0.894","1.334","17.689","18.395","14.091","11.039","5.218","15.255","0.77","13.07","-100.0","8.941","10.142","-100.0"
"2.0","19.2","4664","1.0","5.805","0.769","1.334","18.076","18.508","14.752","10.816","5.106","15.255","0.583","13.192","-100.0","9.285","10.167","-100.0"
"2.0","19.2","4665","1.0","4.867","0.804","1.158","18.517","18.011","14.064","10.882","5.19","14.479","0.726","9.78","-100.0","9.479","10.841","-100.0"
"2.0","19.2","4666","1.0","5.417","0.75","1.158","18.045","18.154","14.269","11.13","5.237","-100.0","0.817","13.895","-100.0","8.866","9.889","-100.0"
"2.0","19.2","4667","1.0","5.805","0.801","1.119","17.373","18.189","14.271","11.067","5.211","15.105","0.733","15.648","-100.0","8.904","10.006","-100.0"
"2.0","19.2","4668","1.0","4.942","0.929","1.363","17.842","18.042","13.033","10.938","5.247","15.414","0.62","14.004","-100.0","9.235","9.757","-100.0"
"2.0","19.2","4669","1.0","3.855","0.973","1.363","17.914","17.964","14.322","10.969","5.134","15.255","0.851","14.12","-100.0","8.904","9.933","-100.0"
"2.0","19.2","4670","1.0","3.855","0.954","1.29","18.102","18.398","14.947","11.119","5.312","-100.0","0.78","13.183","-100.0","8.866","10.299","-100.0"
"2.0","19.2","4671","1.0","6.354","1.008","0.709","18.254","18.855","13.888","10.823","5.158","14.13","0.704","13.53","-100.0","9.285","10.475","-100.0"
